taxonKey,scientificName,acceptedTaxonKey,acceptedScientificName,numberOfOccurrences,taxonRank,taxonomicStatus,kingdom,kingdomKey,phylum,phylumKey,class,classKey,order,orderKey,family,familyKey,genus,genusKey,species,speciesKey,iucnRedListCategory,num_letters,num_words
3054368,Juglans regia L.,3054368,Juglans regia L.,3106,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fagales,1354,Juglandaceae,2499,Juglans,3054350.0,Juglans regia,3054368.0,LC,10278,1670
3096622,Urospermum dalechampii (L.) Scop. ex F.W.Schmidt,3096622,Urospermum dalechampii (L.) Scop. ex F.W.Schmidt,1276,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Urospermum,3096621.0,Urospermum dalechampii,3096622.0,NE,504,73
3120192,Achillea oxyloba (DC.) Sch.Bip.,3120192,Achillea oxyloba (DC.) Sch.Bip.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Achillea,3119995.0,Achillea oxyloba,3120192.0,NE,,
3128058,Centaurea linifolia L.,3128058,Centaurea linifolia L.,3,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Centaurea,3127469.0,Centaurea linifolia,3128058.0,NE,,
3141571,Mantisalca salmantica (L.) Briq. & Cavill.,3141571,Mantisalca salmantica (L.) Briq. & Cavill.,177,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Mantisalca,3141558.0,Mantisalca salmantica,3141571.0,NE,,
3149965,Crupina vulgaris (Pers.) Cass.,3149965,Crupina vulgaris (Pers.) Cass.,35,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Crupina,3149954.0,Crupina vulgaris,3149965.0,NE,,
3771749,Dyschoriste radicans (Hochst. ex A.Rich.) Nees,3771749,Dyschoriste radicans (Hochst. ex A.Rich.) Nees,17,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Acanthaceae,2393,Dyschoriste,3173054.0,Dyschoriste radicans,3771749.0,NE,,
3784852,Paullinia cururu L.,3784852,Paullinia cururu L.,2,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Sapindales,933,Sapindaceae,6657,Paullinia,3189948.0,Paullinia cururu,3784852.0,NE,,
3791606,Gymnosporia buxifolia (L.) Szyszyl.,3791606,Gymnosporia buxifolia (L.) Szyszyl.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Celastrales,950,Celastraceae,6715,Gymnosporia,7265395.0,Gymnosporia buxifolia,3791606.0,LC,,
3809792,Dianthus pendulus Boiss. & Blume,3809792,Dianthus pendulus Boiss. & Blume,2,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Caryophyllales,422,Caryophyllaceae,2518,Dianthus,3085411.0,Dianthus pendulus,3809792.0,NE,,
3833337,Melicope elleryana (F.Muell.) T.G.Hartley,3833337,Melicope elleryana (F.Muell.) T.G.Hartley,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Sapindales,933,Rutaceae,2396,Melicope,3190188.0,Melicope elleryana,3833337.0,LC,,
3875224,Emmenosperma pancherianum Baill.,3875224,Emmenosperma pancherianum Baill.,2,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Rosales,691,Rhamnaceae,2407,Emmenosperma,7273713.0,Emmenosperma pancherianum,3875224.0,VU,,
4147177,Sporobolus stapfianus Gand.,4147177,Sporobolus stapfianus Gand.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Sporobolus,2704744.0,Sporobolus stapfianus,4147177.0,LC,,
4178824,Rhodostemonodaphne rufovirgata Madriñán,4178824,Rhodostemonodaphne rufovirgata Madriñán,3,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Laurales,407,Lauraceae,6688,Rhodostemonodaphne,7304348.0,Rhodostemonodaphne rufovirgata,4178824.0,NE,,
4198306,Aeonium davidbramwellii H.Y.Liu,4198306,Aeonium davidbramwellii H.Y.Liu,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Saxifragales,7219248,Crassulaceae,2406,Aeonium,2985681.0,Aeonium davidbramwellii,4198306.0,NE,,
4929144,Schnella guianensis (Aubl.) Wunderlin,4929144,Schnella guianensis (Aubl.) Wunderlin,5,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Schnella,7278569.0,Schnella guianensis,4929144.0,NE,,
5291141,Machaerina iridifolia (Bory) T.Koyama,5291141,Machaerina iridifolia (Bory) T.Koyama,5,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Cyperaceae,7708,Machaerina,2709428.0,Machaerina iridifolia,5291141.0,NE,,
5367683,Potentilla micrantha Ramond ex DC.,5367683,Potentilla micrantha Ramond ex DC.,72,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Rosales,691,Rosaceae,5015,Potentilla,8079058.0,Potentilla micrantha,5367683.0,NE,,
5382589,Phyllanthus amarus Schumach. & Thonn.,5382589,Phyllanthus amarus Schumach. & Thonn.,23,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malpighiales,1414,Phyllanthaceae,8807,Phyllanthus,3061139.0,Phyllanthus amarus,5382589.0,NE,,
5383835,Gustavia hexapetala (Aubl.) Sm.,5383835,Gustavia hexapetala (Aubl.) Sm.,14,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Ericales,1353,Lecythidaceae,3990,Gustavia,3082580.0,Gustavia hexapetala,5383835.0,LC,,
5385499,Antennaria rosea Greene,5385499,Antennaria rosea Greene,2,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Antennaria,3087998.0,Antennaria rosea,5385499.0,NE,,
5415014,Linaria angustissima (Loisel.) Borbás,5415014,Linaria angustissima (Loisel.) Borbás,39,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Plantaginaceae,2420,Linaria,3172168.0,Linaria angustissima,5415014.0,NE,,
5415058,Pinguicula pumila Michx.,5415058,Pinguicula pumila Michx.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Lentibulariaceae,2391,Pinguicula,3172450.0,Pinguicula pumila,5415058.0,NE,,
5523781,Daphne blagayana Freyer,5523781,Daphne blagayana Freyer,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malvales,941,Thymelaeaceae,2428,Daphne,3188453.0,Daphne blagayana,5523781.0,NE,,
5594393,Coleonema pulchrum Hook.,5594393,Coleonema pulchrum Hook.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Sapindales,933,Rutaceae,2396,Coleonema,2652612.0,Coleonema pulchrum,5594393.0,NE,,
7124338,Banksia integrifolia L.fil.,7124338,Banksia integrifolia L.fil.,14,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Proteales,400,Proteaceae,2414,Banksia,8399031.0,Banksia integrifolia,7124338.0,LC,,
7282521,Cylindropuntia ramosissima (Engelm.) F.M.Knuth,7282521,Cylindropuntia ramosissima (Engelm.) F.M.Knuth,2,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Caryophyllales,422,Cactaceae,2519,Cylindropuntia,7628502.0,Cylindropuntia ramosissima,7282521.0,LC,,
7295503,Echium wildpretii H.Pearson ex Hook.fil.,7295503,Echium wildpretii H.Pearson ex Hook.fil.,24,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Boraginales,7226464,Boraginaceae,2498,Echium,2925888.0,Echium wildpretii,7295503.0,NE,,
7681436,Cytisus multiflorus (L'Hér.) Sweet,7681436,Cytisus multiflorus (L'Hér.) Sweet,74,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Cytisus,8089532.0,Cytisus multiflorus,7681436.0,LC,,
7733780,Melampodium sericeum Lag.,7733780,Melampodium sericeum Lag.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Melampodium,3138947.0,Melampodium sericeum,7733780.0,NE,,
7744867,Hypericum lanceolatum Lam.,7744867,Hypericum lanceolatum Lam.,57,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malpighiales,1414,Hypericaceae,4900406,Hypericum,3189452.0,Hypericum lanceolatum,7744867.0,NE,,
7985194,Nesogordonia papaverifera (A.Chev.) Capuron ex N.Hallé,3670970,Nesogordonia papaverifera (A.Chev.) Capuron,1,SPECIES,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malvales,941,Malvaceae,6685,Nesogordonia,7323026.0,Nesogordonia papaverifera,3670970.0,VU,,
8164277,Krameria ixine L.,8164277,Krameria ixine L.,3,SPECIES,DOUBTFUL,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Zygophyllales,7219293,Krameriaceae,6677,Krameria,2944665.0,Krameria ixine,8164277.0,NE,,
10380222,"Jacobaea paludosa (L.) G.Gaertn., B.Mey. & Scherb.",10380222,"Jacobaea paludosa (L.) G.Gaertn., B.Mey. & Scherb.",37,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Jacobaea,7678064.0,Jacobaea paludosa,10380222.0,NE,,
2684120,Sequoiadendron giganteum (Lindl.) J.T.Buchholz,2684120,Sequoiadendron giganteum (Lindl.) J.T.Buchholz,282,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Pinopsida,194,Pinales,640,Cupressaceae,8144,Sequoiadendron,2684119.0,Sequoiadendron giganteum,2684120.0,EN,,
2704120,Bothriochloa barbinodis (Lag.) Herter,2704120,Bothriochloa barbinodis (Lag.) Herter,8,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Bothriochloa,2704089.0,Bothriochloa barbinodis,2704120.0,NE,,
2721983,Carex brizoides L.,2721983,Carex brizoides L.,29,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Cyperaceae,7708,Carex,2721893.0,Carex brizoides,2721983.0,NE,,
2735935,Dypsis lutescens (H.Wendl.) Beentje & J.Dransf.,2735935,Dypsis lutescens (H.Wendl.) Beentje & J.Dransf.,7,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Arecales,552,Arecaceae,7681,Dypsis,2735778.0,Dypsis lutescens,2735935.0,NT,,
2760862,Heliconia vaginalis Benth.,2760862,Heliconia vaginalis Benth.,2,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Zingiberales,627,Heliconiaceae,4677,Heliconia,2760545.0,Heliconia vaginalis,2760862.0,NE,,
2763171,Calectasia narragara R.L.Barrett & K.W.Dixon,2763171,Calectasia narragara R.L.Barrett & K.W.Dixon,2,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Arecales,552,Dasypogonaceae,3732,Calectasia,2763159.0,Calectasia narragara,2763171.0,NE,,
2763941,Commelina benghalensis L.,2763941,Commelina benghalensis L.,71,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Commelinales,553,Commelinaceae,2763195,Commelina,2763939.0,Commelina benghalensis,2763941.0,LC,,
2769069,Camassia leichtlinii (Baker) S.Watson,2769069,Camassia leichtlinii (Baker) S.Watson,4,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Asparagales,1169,Asparagaceae,7683,Camassia,2769068.0,Camassia leichtlinii,2769069.0,NE,,
2882803,Arbutus unedo L.,2882803,Arbutus unedo L.,3399,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Ericales,1353,Ericaceae,2505,Arbutus,2882796.0,Arbutus unedo,2882803.0,LC,13721,2256
2883076,Rhododendron minus Michx.,2883076,Rhododendron minus Michx.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Ericales,1353,Ericaceae,2505,Rhododendron,2883026.0,Rhododendron minus,2883076.0,NE,,
2896544,Gonzalagunia hirsuta (Jacq.) K.Schum.,2896544,Gonzalagunia hirsuta (Jacq.) K.Schum.,4,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Gentianales,412,Rubiaceae,8798,Gonzalagunia,2896440.0,Gonzalagunia hirsuta,2896544.0,NE,,
2925892,Echium vulgare L.,2925892,Echium vulgare L.,6522,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Boraginales,7226464,Boraginaceae,2498,Echium,2925888.0,Echium vulgare,2925892.0,NE,1901,295
2927723,Phlox drummondii Hook.,2927723,Phlox drummondii Hook.,16,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Ericales,1353,Polemoniaceae,6648,Phlox,2927698.0,Phlox drummondii,2927723.0,NE,,
2928394,Convolvulus equitans Benth.,2928394,Convolvulus equitans Benth.,3,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Solanales,1176,Convolvulaceae,2389,Convolvulus,2928386.0,Convolvulus equitans,2928394.0,NE,,
2959564,Lonchocarpus schiedeanus (Schltdl.) Harms,2959564,Lonchocarpus schiedeanus (Schltdl.) Harms,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Lonchocarpus,2968975.0,Lonchocarpus schiedeanus,2959564.0,NE,,
2964374,Lupinus argenteus Pursh,2964374,Lupinus argenteus Pursh,11,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Lupinus,2963774.0,Lupinus argenteus,2964374.0,LC,,
2977200,Ononis cristata Mill.,2977200,Ononis cristata Mill.,50,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Ononis,2977094.0,Ononis cristata,2977200.0,NE,,
2980354,Acacia harpophylla F.Muell. ex Benth.,2980354,Acacia harpophylla F.Muell. ex Benth.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Acacia,2978223.0,Acacia harpophylla,2980354.0,LC,,
3023221,Prunus spinosa L.,3023221,Prunus spinosa L.,10581,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Rosales,691,Rosaceae,5015,Prunus,3020559.0,Prunus spinosa,3023221.0,LC,7715,1269
3085038,Iresine diffusa Humb. & Bonpl. ex Willd.,3085038,Iresine diffusa Humb. & Bonpl. ex Willd.,5,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Caryophyllales,422,Amaranthaceae,3064,Iresine,10679135.0,Iresine diffusa,3085038.0,NE,,
3086352,Piper auritum Kunth,3086352,Piper auritum Kunth,28,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Piperales,404,Piperaceae,6678,Piper,3075433.0,Piper auritum,3086352.0,LC,,
3107170,Senecio pyrenaicus L.,3107170,Senecio pyrenaicus L.,45,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Senecio,3106738.0,Senecio pyrenaicus,3107170.0,NE,,
3110129,Aristeguietia lamiifolia (Kunth) R.M.King & H.Rob.,3110129,Aristeguietia lamiifolia (Kunth) R.M.King & H.Rob.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Aristeguietia,3110120.0,Aristeguietia lamiifolia,3110129.0,NE,,
3127596,Centaurea clementei Boiss. ex DC.,3127596,Centaurea clementei Boiss. ex DC.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Centaurea,3127469.0,Centaurea clementei,3127596.0,NE,,
3137517,Leontodon saxatilis Lam.,6082337,Thrincia saxatilis (Lam.) Holub & Moravec,168,SPECIES,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Thrincia,7749345.0,Thrincia saxatilis,6082337.0,NE,,
3141550,Hyaloseris cinerea (Griseb.) Griseb.,3141550,Hyaloseris cinerea (Griseb.) Griseb.,2,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Hyaloseris,3141546.0,Hyaloseris cinerea,3141550.0,NE,,
3186061,Pimenta dioica (L.) Merr.,3186061,Pimenta dioica (L.) Merr.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Myrtales,690,Myrtaceae,5014,Pimenta,3186060.0,Pimenta dioica,3186061.0,LC,,
3642051,Trocdaris verticillatum (L.) Raf.,3642051,Trocdaris verticillatum (L.) Raf.,17,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Apiales,1351,Apiaceae,6720,Trocdaris,6027349.0,Trocdaris verticillatum,3642051.0,NE,,
3645038,Saurauia montana Seem.,3645038,Saurauia montana Seem.,3,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Ericales,1353,Actinidiaceae,2385,Saurauia,7270665.0,Saurauia montana,3645038.0,LC,,
3658839,Agonandra macrocarpa L.O.Williams,3658839,Agonandra macrocarpa L.O.Williams,3,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Santalales,934,Opiliaceae,3232649,Agonandra,8219051.0,Agonandra macrocarpa,3658839.0,NT,,
3869924,Miconia ciliata (Rich.) DC.,3869924,Miconia ciliata (Rich.) DC.,6,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Myrtales,690,Melastomataceae,6683,Miconia,3188558.0,Miconia ciliata,3869924.0,LC,,
3872984,Neocalyptrocalyx maroniensis (Benoist) Cornejo & Iltis,3872984,Neocalyptrocalyx maroniensis (Benoist) Cornejo & Iltis,4,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Brassicales,7225535,Capparaceae,3111,Neocalyptrocalyx,7273434.0,Neocalyptrocalyx maroniensis,3872984.0,NE,,
3952975,Cylindropuntia echinocarpa (Engelm. & J.M.Bigelow) F.M.Knuth,3952975,Cylindropuntia echinocarpa (Engelm. & J.M.Bigelow) F.M.Knuth,3,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Caryophyllales,422,Cactaceae,2519,Cylindropuntia,7628502.0,Cylindropuntia echinocarpa,3952975.0,LC,,
5289833,Nassella tenuissima (Trin.) Barkworth,5289833,Nassella tenuissima (Trin.) Barkworth,28,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Nassella,2703595.0,Nassella tenuissima,5289833.0,NE,,
5298086,Iris pallida Lam.,5298086,Iris pallida Lam.,80,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Asparagales,1169,Iridaceae,7698,Iris,2748017.0,Iris pallida,5298086.0,NE,,
5299797,Gagea spathacea (Hayne) Salisb.,5299797,Gagea spathacea (Hayne) Salisb.,7,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Liliales,1172,Liliaceae,7699,Gagea,2751406.0,Gagea spathacea,5299797.0,NE,,
5318906,Epipactis purpurata Sm.,5318906,Epipactis purpurata Sm.,32,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Asparagales,1169,Orchidaceae,7689,Epipactis,8254469.0,Epipactis purpurata,5318906.0,LC,,
5347816,Genista florida L.,5347816,Genista florida L.,31,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Genista,2940025.0,Genista florida,5347816.0,NE,,
5350768,Rhynchosia reticulata (Sw.) DC.,5350768,Rhynchosia reticulata (Sw.) DC.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Rhynchosia,2947992.0,Rhynchosia reticulata,5350768.0,NE,,
5358484,Prosopis caldenia Burkart,5358484,Prosopis caldenia Burkart,3,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Prosopis,2970763.0,Prosopis caldenia,5358484.0,DD,,
5359260,Trifolium patens Schreb.,5359260,Trifolium patens Schreb.,6,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Trifolium,2973363.0,Trifolium patens,5359260.0,NE,,
5367987,Potentilla alba L.,5367987,Potentilla alba L.,33,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Rosales,691,Rosaceae,5015,Potentilla,8079058.0,Potentilla alba,5367987.0,NE,,
7290695,Primula wulfeniana Schott,7290695,Primula wulfeniana Schott,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Ericales,1353,Primulaceae,6674,Primula,8026112.0,Primula wulfeniana,7290695.0,NE,,
7308893,Hyptis sinuata Pohl ex Benth.,7308893,Hyptis sinuata Pohl ex Benth.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Lamiaceae,2497,Hyptis,2926807.0,Hyptis sinuata,7308893.0,NE,,
7316900,Aspidosperma polyneuron Müll.Arg.,7316900,Aspidosperma polyneuron Müll.Arg.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Gentianales,412,Apocynaceae,6701,Aspidosperma,7316607.0,Aspidosperma polyneuron,7316900.0,EN,,
7363445,Tephroseris palustris (L.) Fourr.,7363445,Tephroseris palustris (L.) Fourr.,4,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Tephroseris,3130931.0,Tephroseris palustris,7363445.0,NE,,
7638977,Stillingia lineata (Lam.) Müll.Arg.,7638977,Stillingia lineata (Lam.) Müll.Arg.,4,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malpighiales,1414,Euphorbiaceae,4691,Stillingia,3055103.0,Stillingia lineata,7638977.0,NE,,
7672512,Turraea parvifolia Deflers,7672512,Turraea parvifolia Deflers,3,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Sapindales,933,Meliaceae,2397,Turraea,7271241.0,Turraea parvifolia,7672512.0,NE,,
7742948,Blechnum spicant (L.) Roth,5275365,Struthiopteris spicant (L.) Weiss,436,SPECIES,SYNONYM,Plantae,6,Tracheophyta,7707728,Polypodiopsida,7228684,Polypodiales,392,Blechnaceae,2374,Struthiopteris,7296752.0,Struthiopteris spicant,5275365.0,NE,1165,186
7777217,Anisomeles malabarica (L.) R.Br. ex Sims,3884424,Anisomeles malabarica (L.) R.Br.,1,SPECIES,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Lamiaceae,2497,Anisomeles,7306740.0,Anisomeles malabarica,3884424.0,NE,,
7819318,Scutia buxifolia Reissek,7819318,Scutia buxifolia Reissek,7,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Rosales,691,Rhamnaceae,2407,Scutia,7273726.0,Scutia buxifolia,7819318.0,LC,,
7828157,Petroselinum crispum (Mill.) Fuss,7828157,Petroselinum crispum (Mill.) Fuss,112,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Apiales,1351,Apiaceae,6720,Petroselinum,3034906.0,Petroselinum crispum,7828157.0,NE,,
8328247,Veronica montana L.,8328247,Veronica montana L.,230,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Plantaginaceae,2420,Veronica,3172047.0,Veronica montana,8328247.0,NE,,
2685361,Abies grandis (Douglas ex D.Don) Lindl.,2685361,Abies grandis (Douglas ex D.Don) Lindl.,52,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Pinopsida,194,Pinales,640,Pinaceae,3925,Abies,2684876.0,Abies grandis,2685361.0,LC,,
2727938,Carex flacca Schreb.,2727938,Carex flacca Schreb.,377,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Cyperaceae,7708,Carex,2721893.0,Carex flacca,2727938.0,NE,1420,226
2760719,Heliconia longiflora R.R.Sm.,2760719,Heliconia longiflora R.R.Sm.,2,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Zingiberales,627,Heliconiaceae,4677,Heliconia,2760545.0,Heliconia longiflora,2760719.0,NE,,
2850640,Eriaxis rigida Rchb.f.,2850640,Eriaxis rigida Rchb.f.,2,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Asparagales,1169,Orchidaceae,7689,Eriaxis,2850639.0,Eriaxis rigida,2850640.0,LC,,
2856301,Allium tricoccum Aiton,2856301,Allium tricoccum Aiton,61,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Asparagales,1169,Amaryllidaceae,7682,Allium,9624496.0,Allium tricoccum,2856301.0,NE,,
2878171,Quercus emoryi Torr.,2878171,Quercus emoryi Torr.,3,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fagales,1354,Fagaceae,4689,Quercus,2877951.0,Quercus emoryi,2878171.0,LC,,
2906086,Ixora collina (Montrouz.) Beauvis.,2906086,Ixora collina (Montrouz.) Beauvis.,2,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Gentianales,412,Rubiaceae,8798,Ixora,2905224.0,Ixora collina,2906086.0,NE,,
2913931,Galium album Mill.,2913931,Galium album Mill.,633,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Gentianales,412,Rubiaceae,8798,Galium,2913027.0,Galium album,2913931.0,NE,1440,229
2927080,Ajuga chamaepitys (L.) Schreb.,2927080,Ajuga chamaepitys (L.) Schreb.,123,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Lamiaceae,2497,Ajuga,2927077.0,Ajuga chamaepitys,2927080.0,NE,,
