,taxonKey,scientificName,acceptedTaxonKey,acceptedScientificName,numberOfOccurrences,taxonRank,taxonomicStatus,kingdom,kingdomKey,phylum,phylumKey,class,classKey,order,orderKey,family,familyKey,genus,genusKey,species,speciesKey,iucnRedListCategory,num_letters,num_words,cdfOccurences
10057,5420957,Clarkia unguiculata Lindl.,5420957,Clarkia unguiculata Lindl.,11,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Myrtales,690,Onagraceae,2430,Clarkia,3189179.0,Clarkia unguiculata,5420957.0,NE,,,0.6904610694779627
10058,5540332,Oenanthe lachenalii C.C.Gmel.,5540332,Oenanthe lachenalii C.C.Gmel.,43,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Apiales,1351,Apiaceae,6720,Oenanthe,3034893.0,Oenanthe lachenalii,5540332.0,NE,,,0.8206846183157628
10059,5570441,Ficus hookeriana Corner,5570441,Ficus hookeriana Corner,2,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Rosales,691,Moraceae,6640,Ficus,2984588.0,Ficus hookeriana,5570441.0,NE,,,0.3643465006985901
10060,5607804,Thymbra capitata (L.) Cav.,5607804,Thymbra capitata (L.) Cav.,177,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Lamiaceae,2497,Thymbra,8224187.0,Thymbra capitata,5607804.0,NE,,,0.9087069731995427
10061,7331416,Cistus atriplicifolius Lam.,7331286,Halimium atriplicifolium (Lam.) Spach,1,SPECIES,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malvales,941,Cistaceae,6635,Halimium,6437972.0,Halimium atriplicifolium,7331286.0,NE,,,0.14984758033786358
10062,7334105,Echeveria setosa Rose & Purpus,7334105,Echeveria setosa Rose & Purpus,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Saxifragales,7219248,Crassulaceae,2406,Echeveria,5362052.0,Echeveria setosa,7334105.0,NE,,,0.14984758033786358
10063,7724330,Hypochaeris taraxacoides (Meyen & Walp.) Ball,7724330,Hypochaeris taraxacoides (Meyen & Walp.) Ball,4,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Hypochaeris,3093681.0,Hypochaeris taraxacoides,7724330.0,NE,,,0.530928489775181
10064,7958681,Acrotrema costatum Jack,7958681,Acrotrema costatum Jack,2,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Dilleniales,947,Dilleniaceae,2511,Acrotrema,3234616.0,Acrotrema costatum,7958681.0,NE,,,0.3643465006985901
10065,8059494,Trichilia claussenii C.DC.,8059494,Trichilia claussenii C.DC.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Sapindales,933,Meliaceae,2397,Trichilia,3190490.0,Trichilia claussenii,8059494.0,NE,,,0.14984758033786358
10066,8187840,Cyclea peltata (Lam.) Hook.fil. & Thomson,8187840,Cyclea peltata (Lam.) Hook.fil. & Thomson,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Ranunculales,399,Menispermaceae,2411,Cyclea,7268667.0,Cyclea peltata,8187840.0,NE,,,0.14984758033786358
10067,8435196,Passiflora pallida L.,8435196,Passiflora pallida L.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malpighiales,1414,Passifloraceae,2378,Passiflora,2874172.0,Passiflora pallida,8435196.0,LC,,,0.14984758033786358
10068,2735446,Oenocarpus mapora H.Karst.,2735446,Oenocarpus mapora H.Karst.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Arecales,552,Arecaceae,7681,Oenocarpus,2735438.0,Oenocarpus mapora,2735446.0,LC,,,0.14984758033786358
10069,2747067,Freesia laxa (Thunb.) Goldblatt & J.C.Manning,2747067,Freesia laxa (Thunb.) Goldblatt & J.C.Manning,3,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Asparagales,1169,Iridaceae,7698,Freesia,2747044.0,Freesia laxa,2747067.0,NE,,,0.4675790676997333
10070,2749991,Gladiolus gunnisii (Rendle) Marais,2749991,Gladiolus gunnisii (Rendle) Marais,42,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Asparagales,1169,Iridaceae,7698,Gladiolus,2749747.0,Gladiolus gunnisii,2749991.0,NE,,,0.8187158643465007
10071,2769775,Ruscus hypoglossum L.,2769775,Ruscus hypoglossum L.,18,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Asparagales,1169,Asparagaceae,7683,Ruscus,2769754.0,Ruscus hypoglossum,2769775.0,NE,,,0.7449510986917313
10072,2810078,Orchis pallens L.,2810078,Orchis pallens L.,103,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Asparagales,1169,Orchidaceae,7689,Orchis,2849312.0,Orchis pallens,2810078.0,NE,,,0.8799060078750158
10073,2855937,Allium saxatile M.Bieb.,2855937,Allium saxatile M.Bieb.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Asparagales,1169,Amaryllidaceae,7682,Allium,9624496.0,Allium saxatile,2855937.0,NE,,,0.14984758033786358
10074,2889502,Eriogonum brachypodum Torr. & A.Gray,2889502,Eriogonum brachypodum Torr. & A.Gray,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Caryophyllales,422,Polygonaceae,2416,Eriogonum,8381158.0,Eriogonum brachypodum,2889502.0,NE,,,0.14984758033786358
10075,2928286,Hydrolea spinosa L.,2928286,Hydrolea spinosa L.,2,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Solanales,1176,Hydroleaceae,4900445,Hydrolea,2928285.0,Hydrolea spinosa,2928286.0,NE,,,0.3643465006985901
10076,2928576,Ipomoea purpurea (L.) Roth,2928576,Ipomoea purpurea (L.) Roth,849,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Solanales,1176,Convolvulaceae,2389,Ipomoea,2928509.0,Ipomoea purpurea,2928576.0,NE,2687.0,401.0,0.9672932808332275
10077,2929370,Solanum glaucophyllum Desf.,2929370,Solanum glaucophyllum Desf.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Solanales,1176,Solanaceae,7717,Solanum,2928997.0,Solanum glaucophyllum,2929370.0,NE,,,0.14984758033786358
10078,2932547,Solanum paniculatum L.,2932547,Solanum paniculatum L.,8,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Solanales,1176,Solanaceae,7717,Solanum,2928997.0,Solanum paniculatum,2932547.0,LC,,,0.6499428426266989
10079,2959427,Calopogonium galactioides (Kunth) Benth. ex Hemsl.,2959427,Calopogonium galactioides (Kunth) Benth. ex Hemsl.,2,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Calopogonium,2959416.0,Calopogonium galactioides,2959427.0,NE,,,0.3643465006985901
10080,2964073,Lupinus subcarnosus Hook.,2964073,Lupinus subcarnosus Hook.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Lupinus,2963774.0,Lupinus subcarnosus,2964073.0,NE,,,0.14984758033786358
10081,2975132,Vicia narbonensis L.,2975132,Vicia narbonensis L.,99,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Vicia,2974751.0,Vicia narbonensis,2975132.0,LC,,,0.8785405817350438
10082,3006252,Rosa californica Cham. & Schltdl.,3006252,Rosa californica Cham. & Schltdl.,3,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Rosales,691,Rosaceae,5015,Rosa,8395064.0,Rosa californica,3006252.0,NE,,,0.4675790676997333
10083,3027159,Spiraea douglasii Hook.,3027159,Spiraea douglasii Hook.,293,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Rosales,691,Rosaceae,5015,Spiraea,3026392.0,Spiraea douglasii,3027159.0,NE,,,0.9321097421567383
10084,3033692,Delphinium scaposum Greene,3033692,Delphinium scaposum Greene,2,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Ranunculales,399,Ranunculaceae,2410,Delphinium,3033687.0,Delphinium scaposum,3033692.0,NE,,,0.3643465006985901
10085,3039312,Ceanothus velutinus Douglas ex Hook.,3039312,Ceanothus velutinus Douglas ex Hook.,10,SPECIES,DOUBTFUL,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Rosales,691,Rhamnaceae,2407,Ceanothus,3039297.0,Ceanothus velutinus,3039312.0,LC,,,0.6791566112028452
10086,3050595,Hirschfeldia incana (L.) Lagr.-Foss.,3050595,Hirschfeldia incana (L.) Lagr.-Foss.,31,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Brassicales,7225535,Brassicaceae,3112,Hirschfeldia,10724106.0,Hirschfeldia incana,3050595.0,NE,,,0.7960751936999872
10087,3053376,Rorippa sylvestris (L.) Besser,3053376,Rorippa sylvestris (L.) Besser,316,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Brassicales,7225535,Brassicaceae,3112,Rorippa,3053118.0,Rorippa sylvestris,3053376.0,LC,,,0.9344595452813413
10088,3088830,"Sericocarpus asteroides (L.) Britton, Stern & Poggenb.",3088830,"Sericocarpus asteroides (L.) Britton, Stern & Poggenb.",1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Sericocarpus,7575430.0,Sericocarpus asteroides,3088830.0,NE,,,0.14984758033786358
10089,3138285,Carthamus caeruleus L.,3138287,Carduncellus caeruleus (L.) C.Presl,19,SPECIES,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Carduncellus,8288794.0,Carduncellus caeruleus,3138287.0,NE,,,0.7500952622888353
10090,3138385,Carthamus plumosus (Pomel) Greuter,3138387,Carduncellus plumosus Pomel,1,SPECIES,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Carduncellus,8288794.0,Carduncellus plumosus,3138387.0,NE,,,0.14984758033786358
10091,3152092,Corchorus aestuans L.,3152092,Corchorus aestuans L.,9,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malvales,941,Malvaceae,6685,Corchorus,3032212.0,Corchorus aestuans,3152092.0,NE,,,0.6655023498031246
10092,3152795,Thespesia populnea (L.) Sol. ex Corrêa,3152795,Thespesia populnea (L.) Sol. ex Corrêa,126,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malvales,941,Malvaceae,6685,Thespesia,3152791.0,Thespesia populnea,3152795.0,LC,,,0.8912739743426902
10093,3157522,Duguetia surinamensis R.E.Fr.,3157522,Duguetia surinamensis R.E.Fr.,11,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Magnoliales,718,Annonaceae,9291,Duguetia,3157467.0,Duguetia surinamensis,3157522.0,LC,,,0.6904610694779627
10094,3166698,Phyteuma michelii All.,3166698,Phyteuma michelii All.,3,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Campanulaceae,8801,Phyteuma,3166599.0,Phyteuma michelii,3166698.0,NE,,,0.4675790676997333
10095,3171734,Pedicularis palustris L.,3171734,Pedicularis palustris L.,126,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Orobanchaceae,6651,Pedicularis,3171670.0,Pedicularis palustris,3171734.0,LC,,,0.8912739743426902
10096,3189390,Terminalia bellirica (Gaertn.) Roxb.,3189390,Terminalia bellirica (Gaertn.) Roxb.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Myrtales,690,Combretaceae,2431,Terminalia,3189387.0,Terminalia bellirica,3189390.0,LC,,,0.14984758033786358
10097,3189394,Terminalia catappa L.,3189394,Terminalia catappa L.,211,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Myrtales,690,Combretaceae,2431,Terminalia,3189387.0,Terminalia catappa,3189394.0,LC,,,0.9177886447351709
10098,3628230,Oxalis lasiandra Zucc.,3628230,Oxalis lasiandra Zucc.,2,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Oxalidales,7224021,Oxalidaceae,6697,Oxalis,2891642.0,Oxalis lasiandra,3628230.0,NE,,,0.3643465006985901
10099,3640822,Daucus muricatus (L.) L.,3640822,Daucus muricatus (L.) L.,8,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Apiales,1351,Apiaceae,6720,Daucus,3034740.0,Daucus muricatus,3640822.0,LC,,,0.6499428426266989
10100,3785741,Pappea capensis Eckl. & Zeyh.,3785741,Pappea capensis Eckl. & Zeyh.,26,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Sapindales,933,Sapindaceae,6657,Pappea,3233080.0,Pappea capensis,3785741.0,LC,,,0.7813730471230789
10101,3833515,Balfourodendron riedelianum (Engl.) Engl.,3833515,Balfourodendron riedelianum (Engl.) Engl.,2,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Sapindales,933,Rutaceae,2396,Balfourodendron,7269094.0,Balfourodendron riedelianum,3833515.0,EN,,,0.3643465006985901
10102,4161237,Turnera orientalis (Urb.) Arbo,4161237,Turnera orientalis (Urb.) Arbo,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malpighiales,1414,Turneraceae,2377,Turnera,2874846.0,Turnera orientalis,4161237.0,NE,,,0.14984758033786358
10103,5317903,Maxillaria endresii Rchb.f.,5317903,Maxillaria endresii Rchb.f.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Asparagales,1169,Orchidaceae,7689,Maxillaria,2825779.0,Maxillaria endresii,5317903.0,NE,,,0.14984758033786358
10104,5331273,Viola renifolia A.Gray,5331273,Viola renifolia A.Gray,2,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malpighiales,1414,Violaceae,6631,Viola,2874237.0,Viola renifolia,5331273.0,LC,,,0.3643465006985901
10105,5335125,Gardenia jasminoides J.Ellis,5335125,Gardenia jasminoides J.Ellis,14,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Gentianales,412,Rubiaceae,8798,Gardenia,2894320.0,Gardenia jasminoides,5335125.0,NE,,,0.7184999364918074
10106,5355583,Ormosia paraensis Ducke,5355583,Ormosia paraensis Ducke,4,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Ormosia,2960439.0,Ormosia paraensis,5355583.0,LC,,,0.530928489775181
10107,5362015,Sedum villosum L.,5362015,Sedum villosum L.,13,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Saxifragales,7219248,Crassulaceae,2406,Sedum,5361975.0,Sedum villosum,5362015.0,NE,,,0.7096722977264067
10108,5372876,Salix aurita L.,5372876,Salix aurita L.,210,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malpighiales,1414,Salicaceae,6664,Salix,3039576.0,Salix aurita,5372876.0,NE,,,0.9173758414835513
10109,5383950,Salicornia rubra A.Nelson,5383950,Salicornia rubra A.Nelson,3,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Caryophyllales,422,Amaranthaceae,3064,Salicornia,3083796.0,Salicornia rubra,5383950.0,LC,,,0.4675790676997333
10110,5403377,Crepis pygmaea L.,5403377,Crepis pygmaea L.,26,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Crepis,3143303.0,Crepis pygmaea,5403377.0,NE,,,0.7813730471230789
10111,5403470,Crepis foetida L.,5403470,Crepis foetida L.,345,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Crepis,3143303.0,Crepis foetida,5403470.0,NE,1001.0,156.0,0.9384923155087006
10112,5407251,Annona senegalensis Pers.,5407251,Annona senegalensis Pers.,3,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Magnoliales,718,Annonaceae,9291,Annona,3155252.0,Annona senegalensis,5407251.0,LC,,,0.4675790676997333
10113,5416005,Melaleuca styphelioides Sm.,5416005,Melaleuca styphelioides Sm.,4,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Myrtales,690,Myrtaceae,5014,Melaleuca,3175449.0,Melaleuca styphelioides,5416005.0,LC,,,0.530928489775181
10114,5589365,Nematanthus fritschii Hoehne,5589365,Nematanthus fritschii Hoehne,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Gesneriaceae,6654,Nematanthus,3233474.0,Nematanthus fritschii,5589365.0,NE,,,0.14984758033786358
10115,5660632,Cordia sprucei Mez,5660632,Cordia sprucei Mez,3,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Boraginales,7226464,Cordiaceae,4930453,Cordia,2900865.0,Cordia sprucei,5660632.0,LC,,,0.4675790676997333
10116,5690647,Sedum maximum Suter,7334632,Hylotelephium maximum subsp. maximum,1,SPECIES,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Saxifragales,7219248,Crassulaceae,2406,Hylotelephium,2985862.0,Hylotelephium maximum,7334631.0,NE,,,0.14984758033786358
10117,7150773,Ceropegia dichotoma Haw.,7150773,Ceropegia dichotoma Haw.,2,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Gentianales,412,Apocynaceae,6701,Ceropegia,7150518.0,Ceropegia dichotoma,7150773.0,NE,,,0.3643465006985901
10118,7264013,Aphelandra scabra (Vahl) Sm.,7264013,Aphelandra scabra (Vahl) Sm.,8,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Acanthaceae,2393,Aphelandra,3173228.0,Aphelandra scabra,7264013.0,NE,,,0.6499428426266989
10119,7267710,Dianthus crinitus Sm.,7267710,Dianthus crinitus Sm.,4,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Caryophyllales,422,Caryophyllaceae,2518,Dianthus,3085411.0,Dianthus crinitus,7267710.0,NE,,,0.530928489775181
10120,7293394,Bredemeyera floribunda Willd.,7293394,Bredemeyera floribunda Willd.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Polygalaceae,2417,Bredemeyera,7293318.0,Bredemeyera floribunda,7293394.0,LC,,,0.14984758033786358
10121,7293678,Monnina aestuans (L.fil.) DC.,7293678,Monnina aestuans (L.fil.) DC.,4,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Polygalaceae,2417,Monnina,3191468.0,Monnina aestuans,7293678.0,NE,,,0.530928489775181
10122,7389416,Doronicum austriacum Jacq.,7389416,Doronicum austriacum Jacq.,111,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Doronicum,3142941.0,Doronicum austriacum,7389416.0,NE,,,0.8835894830433126
10123,7568909,Phylica nitida Lam.,7568909,Phylica nitida Lam.,13,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Rosales,691,Rhamnaceae,2407,Phylica,7273618.0,Phylica nitida,7568909.0,NE,,,0.7096722977264067
10124,7732733,Setaria sphacelata (Schumach.) M.B.Moss ex Stapf & C.E.Hubb.,5289709,Setaria sphacelata (Schumach.) Stapf & C.E.Hubb. ex Moss,5,SPECIES,SYNONYM,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Setaria,2702955.0,Setaria sphacelata,5289709.0,NE,,,0.5736377492696558
10125,7874546,Helichrysum orientale (L.) Gaertn.,7874546,Helichrysum orientale (L.) Gaertn.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Helichrysum,3131108.0,Helichrysum orientale,7874546.0,NE,,,0.14984758033786358
10126,7960618,Cynoglossum lanceolatum Forssk.,4064484,Paracynoglossum lanceolatum (Forssk.) R.R.Mill,1,SPECIES,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Boraginales,7226464,Boraginaceae,2498,Paracynoglossum,7295164.0,Paracynoglossum lanceolatum,4064484.0,NE,,,0.14984758033786358
10127,8022932,Plantago lagopus L.,8022932,Plantago lagopus L.,284,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Plantaginaceae,2420,Plantago,3189695.0,Plantago lagopus,8022932.0,NE,,,0.9305855455353741
10128,8029877,Calophyllum soulattri Burm.fil.,8029877,Calophyllum soulattri Burm.fil.,4,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malpighiales,1414,Calophyllaceae,4907584,Calophyllum,3189443.0,Calophyllum soulattri,8029877.0,LC,,,0.530928489775181
10129,8076461,Casearia silvana Schltr.,8076461,Casearia silvana Schltr.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malpighiales,1414,Salicaceae,6664,Casearia,2874105.0,Casearia silvana,8076461.0,NE,,,0.14984758033786358
10130,8337870,Scolopia zeyheri (Nees) Harv.,8270053,Scolopia zeyheri (Nees) Szyszyl.,1,SPECIES,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malpighiales,1414,Salicaceae,6664,Scolopia,7274142.0,Scolopia zeyheri,8270053.0,NE,,,0.14984758033786358
10131,8421156,Symphyotrichum laeve (L.) Á.Löve & D.Löve,8421156,Symphyotrichum laeve (L.) Á.Löve & D.Löve,6,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Symphyotrichum,3151391.0,Symphyotrichum laeve,8421156.0,NE,,,0.6059634192810872
10132,2702901,Leersia hexandra Sw.,2702901,Leersia hexandra Sw.,4,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Leersia,8001519.0,Leersia hexandra,2702901.0,LC,,,0.530928489775181
10133,2763962,Commelina tuberosa L.,2763962,Commelina tuberosa L.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Commelinales,553,Commelinaceae,2763195,Commelina,2763939.0,Commelina tuberosa,2763962.0,NE,,,0.14984758033786358
10134,2873707,Scindapsus treubii Engl.,2873707,Scindapsus treubii Engl.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Alismatales,551,Araceae,6979,Scindapsus,2873692.0,Scindapsus treubii,2873707.0,NE,,,0.14984758033786358
10135,2891031,Geranium rotundifolium L.,2891031,Geranium rotundifolium L.,739,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Geraniales,624,Geraniaceae,4676,Geranium,2889949.0,Geranium rotundifolium,2891031.0,NE,553.0,81.0,0.9635145433760955
10136,2913128,Galium elongatum C.Presl,2913128,Galium elongatum C.Presl,6,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Gentianales,412,Rubiaceae,8798,Galium,2913027.0,Galium elongatum,2913128.0,NE,,,0.6059634192810872
10137,2928356,Eriodictyon tomentosum Benth.,2928356,Eriodictyon tomentosum Benth.,3,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Boraginales,7226464,Namaceae,10411378,Eriodictyon,9058278.0,Eriodictyon tomentosum,2928356.0,NE,,,0.4675790676997333
10138,2985888,Dudleya farinosa (Lindl.) Britton & Rose,2985888,Dudleya farinosa (Lindl.) Britton & Rose,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Saxifragales,7219248,Crassulaceae,2406,Dudleya,2985872.0,Dudleya farinosa,2985888.0,NE,,,0.14984758033786358
10139,3002372,Rosa blanda Aiton,3002372,Rosa blanda Aiton,2,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Rosales,691,Rosaceae,5015,Rosa,8395064.0,Rosa blanda,3002372.0,NE,,,0.3643465006985901
10140,3099494,Leucheria daucifolia (Don) Crisci,3099494,Leucheria daucifolia (Don) Crisci,3,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Leucheria,3099490.0,Leucheria daucifolia,3099494.0,NE,,,0.4675790676997333
10141,3114710,Carduus millefolius R.E.Fr.,3114710,Carduus millefolius R.E.Fr.,2,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Carduus,3114511.0,Carduus millefolius,3114710.0,NE,,,0.3643465006985901
10142,3152634,Abutilon indicum (L.) Sweet,3152634,Abutilon indicum (L.) Sweet,19,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malvales,941,Malvaceae,6685,Abutilon,3152599.0,Abutilon indicum,3152634.0,NE,,,0.7500952622888353
10143,3171390,Penstemon parryi A.Gray,3171390,Penstemon parryi A.Gray,4,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Plantaginaceae,2420,Penstemon,3171306.0,Penstemon parryi,3171390.0,NE,,,0.530928489775181
10144,3189157,Epilobium parviflorum Schreb.,3189157,Epilobium parviflorum Schreb.,417,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Myrtales,690,Onagraceae,2430,Epilobium,3189067.0,Epilobium parviflorum,3189157.0,LC,2497.0,387.0,0.9451924298234472
10145,3660624,Lannea triphylla (Hochst. ex A.Rich.) Engl.,3660624,Lannea triphylla (Hochst. ex A.Rich.) Engl.,12,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Sapindales,933,Anacardiaceae,2398,Lannea,7321650.0,Lannea triphylla,3660624.0,NE,,,0.7003683475168296
10146,3718243,Clethra pyrogena Sleumer,3718243,Clethra pyrogena Sleumer,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Ericales,1353,Clethraceae,6707,Clethra,2888321.0,Clethra pyrogena,3718243.0,NE,,,0.14984758033786358
